"bsn","isbn","bsn-normalized","isbnnormalized"
3997483,9787501012268,,"9787501012268"
3997495,7501014329,,"0007501014329"
3997495,9787501014323,,"9787501014323"
3997528,9788878145948,,"9788878145948"
3997558,"750101387X",,"750101387X"
3997558,9787501013876,,"9787501013876"
3997585,7501013764,,"0007501013764"
3997585,9787501013760,,"9787501013760"
3997595,7030094867,,"0007030094867"
3997595,9787030094865,,"9787030094865"
3998708,7501029040,,"0007501029040"
3998708,9787501029044,,"9787501029044"
3998722,7501025215,,"0007501025215"
3998722,9787501025213,,"9787501025213"
3998726,7030116356,,"0007030116356"
3998726,9787030116352,,"9787030116352"
3998780,7030262980,,"0007030262980"
3998780,9787030262981,,"9787030262981"
3998830,7501021732,,"0007501021732"
3998830,9787501021734,,"9787501021734"
3998834,7501022119,,"0007501022119"
3998834,9787501022113,,"9787501022113"
3998850,7501023638,,"0007501023638"
3998850,9787501023639,,"9787501023639"
3998856,7501022003,,"0007501022003"
3998856,9787501022007,,"9787501022007"
3998868,991373014,,"0000991373014"
3998868,9780991373017,,"9780991373017"
3999529,7030223101,,"0007030223101"
3999529,9787030223104,,"9787030223104"
3999551,7030204549,,"0007030204549"
3999551,9787030204547,,"9787030204547"
3999590,7030172981,,"0007030172981"
3999590,9787030172983,,"9787030172983"
3999601,7501025975,,"0007501025975"
3999601,9787501025978,,"9787501025978"
3999653,3943955141,,"0003943955141"
3999653,9783943955149,,"9783943955149"
3999734,7534834856,,"0007534834856"
3999734,9787534834851,,"9787534834851"
3999761,7501021996,,"0007501021996"
3999761,9787501021994,,"9787501021994"
3999769,7501021848,,"0007501021848"
3999769,7501021910,,"0007501021910"
3999769,9787501021840,,"9787501021840"
3999769,9787501021918,,"9787501021918"
3999777,7030316487,,"0007030316487"
3999777,9787030316486,,"9787030316486"
3999798,7535170749,,"0007535170749"
3999798,9787535170743,,"9787535170743"
3999825,7030258770,,"0007030258770"
3999825,9787030258779,,"9787030258779"
3999843,7501023778,,"0007501023778"
3999843,9787501023776,,"9787501023776"
3999846,"703029355X",,"703029355X"
3999846,9787030293558,,"9787030293558"
3999857,7501028907,,"0007501028907"
3999857,9787501028900,,"9787501028900"
3999866,385474571,,"0000385474571"
3999866,9780385474573,,"9780385474573"
3999873,7030231201,,"0007030231201"
3999873,9787030231208,,"9787030231208"
3999894,7501014809,,"0007501014809"
3999894,9787501014804,,"9787501014804"
3999941,7030258088,,"0007030258088"
3999941,9787030258083,,"9787030258083"
3999947,70302568081,,"0070302568081"
3999947,97870302568051,,"97870302568051"
3999959,70302562121,,"0070302562121"
3999959,97870302562181,,"97870302562181"
3999968,"75004428824X",,"75004428824X"
3999968,75004487165,,"0075004487165"
3999968,75004853953,,"0075004853953"
3999968,"750048853X6",,"750048853X6"
3999968,"97875004428824X",,"97875004428824X"
3999968,97875004487165,,"97875004487165"
3999968,97875004853913,,"97875004853913"
3999968,97875004885386,,"97875004885386"
3999977,7532567591,,"0007532567591"
3999977,9787532567591,,"9787532567591"
4000165,7501021554,,"0007501021554"
4000165,9787501021550,,"9787501021550"
4000167,7030267222,,"0007030267222"
4000167,9787030267221,,"9787030267221"
4000180,9787501022342,,"9787501022342"
4000185,310365902,,"0000310365902"
4000185,9780310365907,,"9780310365907"
4000190,7030216210,,"0007030216210"
4000190,9787030216212,,"9787030216212"
4000214,"750101289X",,"750101289X"
4000214,9787501012893,,"9787501012893"
4000237,7501033145,,"0007501033145"
4000237,9787501033140,,"9787501033140"
4000257,7030320670,,"0007030320670"
4000257,9787030320674,,"9787030320674"
4000295,7500453639,,"0007500453639"
4000295,9787500453635,,"9787500453635"
4000306,7030231716,,"0007030231716"
4000306,9787030231710,,"9787030231710"
4000316,7030356489,,"0007030356489"
4000316,9787030356482,,"9787030356482"
4000328,7030095162,,"0007030095162"
4000328,9787030095169,,"9787030095169"
4000344,7532566242,,"0007532566242"
4000344,9787532566242,,"9787532566242"
4000665,7550613230,,"0007550613230"
4000665,9787550613232,,"9787550613232"
4000669,75010066281,,"0075010066281"
4000669,"750101809x7",,"750101809x7"
4000669,97875010066251,,"97875010066251"
4000669,97875010123508,,"97875010123508"
4000669,97875010127943,,"97875010127943"
4000669,97875010132721,,"97875010132721"
4000669,97875010132962,,"97875010132962"
4000669,97875010160065,,"97875010160065"
4000669,97875010243606,,"97875010243606"
4000669,978750104480123,,"978750104480123"
4000751,7501019126,,"0007501019126"
4000751,9787501019120,,"9787501019120"
4000787,7501011591,,"0007501011591"
4000787,9787501011599,,"9787501011599"
4000794,7501011109,,"0007501011109"
4000794,9787501011100,,"9787501011100"
4001478,"750100241X",,"750100241X"
4001478,9787501002412,,"9787501002412"
4001484,7501028788,,"0007501028788"
4001484,9787501028788,,"9787501028788"
4001486,7501017018,,"0007501017018"
4001486,9787501017010,,"9787501017010"
4001490,7501036950,,"0007501036950"
4001490,9787501036950,,"9787501036950"
4001497,7501023379,,"0007501023379"
4001497,9787501023370,,"9787501023370"
4001504,7501027579,,"0007501027579"
4001504,9787501027576,,"9787501027576"
4001539,"753256715X",,"753256715X"
4001539,9787532567157,,"9787532567157"
4001542,7030325486,,"0007030325486"
4001542,9787030325488,,"9787030325488"
4001559,7501027331,,"0007501027331"
4001559,9787501027330,,"9787501027330"
4001590,7501028273,,"0007501028273"
4001590,9787501028276,,"9787501028276"
4002404,7030282833,,"0007030282833"
4002404,9787030282835,,"9787030282835"
4002416,7030317181,,"0007030317181"
4002416,9787030317186,,"9787030317186"
4002419,7301225792,,"0007301225792"
4002419,9787301225790,,"9787301225790"
4002430,7501036926,,"0007501036926"
4002430,9787501036929,,"9787501036929"
4002438,"753923606X",,"753923606X"
4002438,9787539236063,,"9787539236063"
4002464,7501016496,,"0007501016496"
4002464,9787501016495,,"9787501016495"
4002530,7030232763,,"0007030232763"
4002530,9787030232762,,"9787030232762"
4002552,7030180313,,"0007030180313"
4002552,9787030180315,,"9787030180315"
4002558,7532565432,,"0007532565432"
4002558,9787532565436,,"9787532565436"
4002614,7030303369,,"0007030303369"
4002614,9787030303363,,"9787030303363"
4002638,9787030298782,,"9787030298782"
4002639,7030178882,,"0007030178882"
4002639,9787030178886,,"9787030178886"
4002647,7030103300,,"0007030103300"
4002647,9787030103307,,"9787030103307"
4002647,97870302830543,,"97870302830543"
4002647,97870304031004,,"97870304031004"
4002704,7501024944,,"0007501024944"
4002704,9787501024940,,"9787501024940"
4002706,7501021759,,"0007501021759"
4002706,9787501021758,,"9787501021758"
4002724,7807146494,,"0007807146494"
4002724,9787807146490,,"9787807146490"
4002730,7030222091,,"0007030222091"
4002730,9787030222091,,"9787030222091"
4002733,1614910014,,"0001614910014"
4002733,9781614910015,,"9781614910015"
4002940,7501024561,,"0007501024561"
4002940,9787501024568,,"9787501024568"
4002949,7030321022,,"0007030321022"
4002949,9787030321022,,"9787030321022"
4002967,7030230507,,"0007030230507"
4002967,9787030230508,,"9787030230508"
4003036,7501036969,,"0007501036969"
4003036,9787501036967,,"9787501036967"
4003044,"703029341X",,"703029341X"
4003044,9787030293411,,"9787030293411"
4003050,"703029100X",,"703029100X"
4003050,9787030291004,,"9787030291004"
4003113,1614910170,,"0001614910170"
4003113,9781614910176,,"9781614910176"
4003125,9787509727614,,"9787509727614"
4003127,3402008718,,"0003402008718"
4003127,9783402008713,,"9783402008713"
4003134,7501016356,,"0007501016356"
4003134,9787501016358,,"9787501016358"
4003152,7501028222,,"0007501028222"
4003152,9787501028221,,"9787501028221"
4003165,7501013403,,"0007501013403"
4003165,9787501013401,,"9787501013401"
4003175,7501026653,,"0007501026653"
4003175,9787501026654,,"9787501026654"
4003327,7501010358,,"0007501010358"
4003327,9787501010356,,"9787501010356"
4003619,7030319753,,"0007030319753"
4003619,9787030319753,,"9787030319753"
4003625,7513401950,,"0007513401950"
4003625,9787513401951,,"9787513401951"
4003632,7501022135,,"0007501022135"
4003632,9787501022137,,"9787501022137"
4003647,9787030300058,,"9787030300058"
4003661,7501026556,,"0007501026556"
4003661,9787501026555,,"9787501026555"
4003684,7501022143,,"0007501022143"
4003684,9787501022144,,"9787501022144"
4003852,"750100885X",,"750100885X"
4003852,9787501008858,,"9787501008858"
4003864,7030214293,,"0007030214293"
4003864,9787030214294,,"9787030214294"
4003876,7030354001,,"0007030354001"
4003876,9787030354006,,"9787030354006"
4003881,"703019019X",,"703019019X"
4003881,9787030190192,,"9787030190192"
4003899,"703019084X",,"703019084X"
4003899,9787030190840,,"9787030190840"
4004550,7030177525,,"0007030177525"
4004550,9787030177520,,"9787030177520"
4004553,7030132025,,"0007030132025"
4004553,9787030132024,,"9787030132024"
4004560,7030308530,,"0007030308530"
4004560,9787030308535,,"9787030308535"
4004566,7030107144,,"0007030107144"
4004566,9787030107145,,"9787030107145"
4004578,7030359852,,"0007030359852"
4004578,9787030359858,,"9787030359858"
4004588,8085425114,,"0008085425114"
4004588,9788085425116,,"9788085425116"
4004657,7501028486,,"0007501028486"
4004657,9787501028481,,"9787501028481"
4004672,814756379,,"0000814756379"
4004672,9780814756379,,"9780814756379"
4004678,7501019800,,"0007501019800"
4004678,9787501019809,,"9787501019809"
4005659,7030150104,,"0007030150104"
4005659,7900185143,,"0007900185143"
4005659,9787030150103,,"9787030150103"
4005659,9787900185143,,"9787900185143"
4005693,7501027471,,"0007501027471"
4005693,9787501027477,,"9787501027477"
4005710,7501006040,,"0007501006040"
4005710,9787501006045,,"9787501006045"
4005763,7030130367,,"0007030130367"
4005763,9787030130365,,"9787030130365"
4005771,7030163087,,"0007030163087"
4005771,9787030163080,,"9787030163080"
4006061,7030343034,,"0007030343034"
4006061,9787030343031,,"9787030343031"
4006092,7500496443,,"0007500496443"
4006092,9787500496441,,"9787500496441"
4006106,7516126659,,"0007516126659"
4006106,9787516126653,,"9787516126653"
4006126,"703023796X",,"703023796X"
4006126,9787030237965,,"9787030237965"
4006180,7547905854,,"0007547905854"
4006180,9787547905852,,"9787547905852"
4006242,7549538492,,"0007549538492"
4006242,9787549538492,,"9787549538492"
4006258,7208114358,,"0007208114358"
4006258,9787208114357,,"9787208114357"
4006677,7030189124,,"0007030189124"
4006677,9787030189127,,"9787030189127"
4006861,7030246624,,"0007030246624"
4006861,9787030246622,,"9787030246622"
4006870,7501022658,,"0007501022658"
4006870,9787501022656,,"9787501022656"
4006998,7030318455,,"0007030318455"
4006998,9787030318459,,"9787030318459"
4007016,1614517088,,"0001614517088"
4007016,9781614515456,,"9781614515456"
4007016,9781614517085,,"9781614517085"
4007033,7501032165,,"0007501032165"
4007033,9787501032167,,"9787501032167"
4007040,7501023077,,"0007501023077"
4007040,9787501023073,,"9787501023073"
4007047,7501036535,,"0007501036535"
4007047,9787501036530,,"9787501036530"
4007532,7100083621,,"0007100083621"
4007532,9787100083621,,"9787100083621"
4007533,"091898677X",,"091898677X"
4007533,9780918986771,,"9780918986771"
4007534,7501024715,,"0007501024715"
4007534,9787501024711,,"9787501024711"
4007536,7030364724,,"0007030364724"
4007536,9787030364722,,"9787030364722"
4007541,9789963420711,,"9789963420711"
4007541,9963420710,,"0009963420710"
4007542,7030386159,,"0007030386159"
4007542,9787030386151,,"9787030386151"
4007554,7507836134,,"0007507836134"
4007554,9787507836134,,"9787507836134"
4007652,"730711027X",,"730711027X"
4007652,9787307110274,,"9787307110274"
4007659,7509727650,,"0007509727650"
4007659,9787509727652,,"9787509727652"
4007667,7501017743,,"0007501017743"
4007667,9787501017744,,"9787501017744"
4007699,7501025088,,"0007501025088"
4007699,9787501025084,,"9787501025084"
4007707,7030113489,,"0007030113489"
4007707,9787030113481,,"9787030113481"
4007711,7501017921,,"0007501017921"
4007711,9787501017928,,"9787501017928"
4008231,7501017670,,"0007501017670"
4008231,9787501017676,,"9787501017676"
4008239,7501033471,,"0007501033471"
4008239,9787501033478,,"9787501033478"
4008249,"750102233X",,"750102233X"
4008249,9787501022335,,"9787501022335"
4008252,7501026890,,"0007501026890"
4008252,9787501026890,,"9787501026890"
4008315,830814191,,"0000830814191"
4008315,9780830814190,,"9780830814190"
4008323,9772016818,,"0009772016818"
4008323,9789772016815,,"9789772016815"
4008342,7030202589,,"0007030202589"
4008342,9787030202581,,"9787030202581"
4008348,7030202570,,"0007030202570"
4008348,9787030202574,,"9787030202574"
4008351,"750103253X",,"750103253X"
4008351,9787501032532,,"9787501032532"
4008356,7501025614,,"0007501025614"
4008356,9787501025619,,"9787501025619"
4008361,7101014690,,"0007101014690"
4008361,9787101014693,,"9787101014693"
4008434,96522610922,,"0096522610922"
4008434,97896522610902,,"97896522610902"
4010259,9782702803554,,"9782702803554"
4013949,7030178335,,"0007030178335"
4013949,9787030178336,,"9787030178336"
4013950,7030201965,,"0007030201965"
4013950,9787030201966,,"9787030201966"
4013956,7501012628,,"0007501012628"
4013956,9787501012626,,"9787501012626"
4013960,7030094905,,"0007030094905"
4013960,9787030094902,,"9787030094902"
4014053,"703028268X",,"703028268X"
4014053,9787030282682,,"9787030282682"
4014057,7501346151,,"0007501346151"
4014057,9787501346158,,"9787501346158"
4014125,7501017107,,"0007501017107"
4014125,9787501017102,,"9787501017102"
4014133,7501034273,,"0007501034273"
4014133,9787501034277,,"9787501034277"
4014320,7030169948,,"0007030169948"
4014320,9787030169945,,"9787030169945"
4014505,7501036136,,"0007501036136"
4014505,9787501036134,,"9787501036134"
4014514,7501014523,,"0007501014523"
4014514,9787501014521,,"9787501014521"
4014556,7030206258,,"0007030206258"
4014556,9787030206251,,"9787030206251"
4014562,"750101129X",,"750101129X"
4014562,9787501011292,,"9787501011292"
4014571,7501026416,,"0007501026416"
4014571,9787501026418,,"9787501026418"
4014583,7030153693,,"0007030153693"
4014583,9787030153692,,"9787030153692"
4015027,7030129555,,"0007030129555"
4015027,9787030129550,,"9787030129550"
4015051,9652782602,,"0009652782602"
4015051,9789652782601,,"9789652782601"
4015052,7501014396,,"0007501014396"
4015052,9787501014392,,"9787501014392"
4015057,8386483180,,"0008386483180"
4015057,9788386483181,,"9788386483181"
4015096,7030283600,,"0007030283600"
4015096,9787030283603,,"9787030283603"
4015100,7030139631,,"0007030139631"
4015100,9787030139634,,"9787030139634"
4015109,7501022194,,"0007501022194"
4015109,9787501022199,,"9787501022199"
4015114,70303513391,,"0070303513391"
4015114,97870303513331,,"97870303513331"
4015118,7030381246,,"0007030381246"
4015118,9787030381248,,"9787030381248"
4015355,7501017514,,"0007501017514"
4015355,9787501017515,,"9787501017515"
4015358,7100099005,,"0007100099005"
4015358,9787100099004,,"9787100099004"
4015365,7100099013,,"0007100099013"
4015365,9787100099011,,"9787100099011"
4015375,9600405786,,"0009600405786"
4015375,9789600405781,,"9789600405781"
4015384,7101057403,,"0007101057403"
4015384,9787101057409,,"9787101057409"
4015417,"703020154X",,"703020154X"
4015417,9787030201546,,"9787030201546"
4015422,3525543913,,"0003525543913"
4015422,3727817585,,"0003727817585"
4015422,9783525543917,,"9783525543917"
4015422,9783727817588,,"9783727817588"
4015430,1588861171,,"0001588861171"
4015430,9781588861177,,"9781588861177"
4015447,8363047279,,"0008363047279"
4015447,9788363047276,,"9788363047276"
4015450,7534813638,,"0007534813638"
4015450,9787534813634,,"9787534813634"
4015453,7532824926,,"0007532824926"
4015453,9787532824922,,"9787532824922"
4015455,7101016375,,"0007101016375"
4015455,9787101016376,,"9787101016376"
4015458,7100083575,,"0007100083575"
4015458,9787100083577,,"9787100083577"
4015460,2940431221,,"0002940431221"
4015460,9782940431229,,"9782940431229"
4015467,7805286590,,"0007805286590"
4015467,9787805286594,,"9787805286594"
4015471,7507729788,,"0007507729788"
4015471,9787507729788,,"9787507729788"
4015476,7540917709,,"0007540917709"
4015476,9787540917708,,"9787540917708"
4015486,3806216762,,"0003806216762"
4015486,9783806216769,,"9783806216769"
4015931,7100044936,,"0007100044936"
4015931,9787100044936,,"9787100044936"
4015936,7030229983,,"0007030229983"
4015936,9787030229984,,"9787030229984"
4015941,7500420528,,"0007500420528"
4015941,9787500420521,,"9787500420521"
4015942,7806968822,,"0007806968822"
4015942,9787806968826,,"9787806968826"
4015945,7500416725,,"0007500416725"
4015945,9787500416722,,"9787500416722"
4015947,7801783883,,"0007801783883"
4015947,9787801783882,,"9787801783882"
4015950,7500422784,,"0007500422784"
